Date;Objet;Équipement;Commande;Type Générique;Valeur;Unité
2026-04-02 11:25:44;Marstek;Marstek Venus E V3;voltage cel 15;;3,377;V
2026-04-02 11:26:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,378;V
2026-04-02 11:27:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,381;V
2026-04-02 11:30:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,379;V
2026-04-02 11:31:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,382;V
2026-04-02 11:32:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,381;V
2026-04-02 11:33:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,382;V
2026-04-02 11:34:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,381;V
2026-04-02 11:35:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,383;V
2026-04-02 11:36:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,381;V
2026-04-02 11:37:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,382;V
2026-04-02 11:38:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,383;V
2026-04-02 11:39:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,384;V
2026-04-02 11:40:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,381;V
2026-04-02 11:42:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,383;V
2026-04-02 11:43:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,384;V
2026-04-02 11:44:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,382;V
2026-04-02 11:45:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,383;V
2026-04-02 11:47:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,388;V
2026-04-02 11:48:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,364;V
2026-04-02 11:49:43;Marstek;Marstek Venus E V3;voltage cel 15;;3,384;V
2026-04-02 11:50:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,387;V
2026-04-02 11:51:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,337;V
2026-04-02 11:52:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,32;V
2026-04-02 11:53:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,315;V
2026-04-02 11:54:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,331;V
2026-04-02 11:55:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,339;V
2026-04-02 11:56:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,352;V
2026-04-02 11:57:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,346;V
2026-04-02 11:59:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,348;V
2026-04-02 12:00:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,349;V
2026-04-02 12:01:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,35;V
2026-04-02 12:02:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,351;V
2026-04-02 12:03:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,352;V
2026-04-02 12:04:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,351;V
2026-04-02 12:05:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,352;V
2026-04-02 12:06:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,353;V
2026-04-02 12:07:42;Marstek;Marstek Venus E V3;voltage cel 15;;3,351;V
2026-04-02 12:08:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,353;V
2026-04-02 12:09:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,354;V
2026-04-02 12:10:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,353;V
2026-04-02 12:11:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,356;V
2026-04-02 12:12:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,361;V
2026-04-02 12:13:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,37;V
2026-04-02 12:14:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,375;V
2026-04-02 12:15:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,384;V
2026-04-02 12:16:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,388;V
2026-04-02 12:17:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,39;V
2026-04-02 12:18:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,391;V
2026-04-02 12:19:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,394;V
2026-04-02 12:20:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,396;V
2026-04-02 12:22:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,397;V
2026-04-02 12:23:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,396;V
2026-04-02 12:24:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,398;V
2026-04-02 12:26:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,399;V
2026-04-02 12:27:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,4;V
2026-04-02 12:28:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,397;V
2026-04-02 12:30:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,4;V
2026-04-02 12:31:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,399;V
2026-04-02 12:32:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,401;V
2026-04-02 12:33:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,402;V
2026-04-02 12:34:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,4;V
2026-04-02 12:35:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,401;V
2026-04-02 12:36:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,404;V
2026-04-02 12:37:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,403;V
2026-04-02 12:38:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,398;V
2026-04-02 12:39:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,404;V
2026-04-02 12:40:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,408;V
2026-04-02 12:41:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,398;V
2026-04-02 12:42:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,395;V
2026-04-02 12:43:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,406;V
2026-04-02 12:44:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,4;V
2026-04-02 12:45:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,407;V
2026-04-02 12:46:41;Marstek;Marstek Venus E V3;voltage cel 15;;3,404;V
2026-04-02 12:47:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,407;V
2026-04-02 12:49:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,356;V
2026-04-02 12:50:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,338;V
2026-04-02 12:51:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,325;V
2026-04-02 12:52:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,32;V
2026-04-02 12:53:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,317;V
2026-04-02 12:54:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,314;V
2026-04-02 12:55:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,311;V
2026-04-02 12:56:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,31;V
2026-04-02 12:57:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,333;V
2026-04-02 12:58:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,359;V
2026-04-02 12:59:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,373;V
2026-04-02 13:00:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,385;V
2026-04-02 13:01:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,393;V
2026-04-02 13:02:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,401;V
2026-04-02 13:03:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,403;V
2026-04-02 13:04:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,416;V
2026-04-02 13:05:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,419;V
2026-04-02 13:06:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,362;V
2026-04-02 13:07:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,34;V
2026-04-02 13:08:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,329;V
2026-04-02 13:09:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,322;V
2026-04-02 13:10:40;Marstek;Marstek Venus E V3;voltage cel 15;;3,306;V
2026-04-02 13:11:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,359;V
2026-04-02 13:12:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,382;V
2026-04-02 13:13:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,402;V
2026-04-02 13:14:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,411;V
2026-04-02 13:15:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,42;V
2026-04-02 13:16:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,428;V
2026-04-02 13:17:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,438;V
2026-04-02 13:18:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,443;V
2026-04-02 13:19:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,453;V
2026-04-02 13:20:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,462;V
2026-04-02 13:21:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,472;V
2026-04-02 13:22:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,49;V
2026-04-02 13:23:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,515;V
2026-04-02 13:24:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,547;V
2026-04-02 13:25:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,453;V
2026-04-02 13:26:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,431;V
2026-04-02 13:27:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,418;V
2026-04-02 13:28:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,408;V
2026-04-02 13:29:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,402;V
2026-04-02 13:30:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,397;V
2026-04-02 13:31:39;Marstek;Marstek Venus E V3;voltage cel 15;;3,394;V
2026-04-02 13:32:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,388;V
2026-04-02 13:33:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,385;V
2026-04-02 13:34:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,384;V
2026-04-02 13:35:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,38;V
2026-04-02 13:36:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,378;V
2026-04-02 13:37:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,376;V
2026-04-02 13:38:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,374;V
2026-04-02 13:39:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,373;V
2026-04-02 13:40:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,372;V
2026-04-02 13:41:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,37;V
2026-04-02 13:42:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,368;V
2026-04-02 13:44:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,367;V
2026-04-02 13:45:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,365;V
2026-04-02 13:47:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,356;V
2026-04-02 13:48:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,341;V
2026-04-02 13:49:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,331;V
2026-04-02 13:50:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,327;V
2026-04-02 13:51:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,322;V
2026-04-02 13:52:38;Marstek;Marstek Venus E V3;voltage cel 15;;3,319;V
2026-04-02 13:53:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,315;V
2026-04-02 13:54:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,311;V
2026-04-02 13:56:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,31;V
2026-04-02 13:57:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,308;V
2026-04-02 14:01:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,309;V
2026-04-02 14:02:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,354;V
2026-04-02 14:03:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,368;V
2026-04-02 14:04:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,383;V
2026-04-02 14:05:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,396;V
2026-04-02 14:06:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,427;V
2026-04-02 14:07:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,482;V
2026-04-02 14:08:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,442;V
2026-04-02 14:09:37;Marstek;Marstek Venus E V3;voltage cel 15;;3,427;V
2026-04-02 14:10:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,421;V
2026-04-02 14:11:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,415;V
2026-04-02 14:12:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,413;V
2026-04-02 14:13:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,41;V
2026-04-02 14:14:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,407;V
2026-04-02 14:15:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,406;V
2026-04-02 14:16:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,403;V
2026-04-02 14:17:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,401;V
2026-04-02 14:18:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,4;V
2026-04-02 14:19:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,399;V
2026-04-02 14:20:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,397;V
2026-04-02 14:21:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,396;V
2026-04-02 14:23:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,395;V
2026-04-02 14:25:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,394;V
2026-04-02 14:26:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,392;V
2026-04-02 14:28:36;Marstek;Marstek Venus E V3;voltage cel 15;;3,391;V
2026-04-02 14:30:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,39;V
2026-04-02 14:32:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,389;V
2026-04-02 14:33:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,388;V
2026-04-02 14:35:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,387;V
2026-04-02 14:39:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,385;V
2026-04-02 14:42:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,384;V
2026-04-02 14:43:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,385;V
2026-04-02 14:44:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,382;V
2026-04-02 14:46:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,381;V
2026-04-02 14:47:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,382;V
2026-04-02 14:48:34;Marstek;Marstek Venus E V3;voltage cel 15;;3,381;V
2026-04-02 14:50:34;Marstek;Marstek Venus E V3;voltage cel 15;;3,38;V
2026-04-02 14:51:35;Marstek;Marstek Venus E V3;voltage cel 15;;3,381;V
2026-04-02 14:52:34;Marstek;Marstek Venus E V3;voltage cel 15;;3,38;V
2026-04-02 14:53:34;Marstek;Marstek Venus E V3;voltage cel 15;;3,381;V
2026-04-02 14:54:34;Marstek;Marstek Venus E V3;voltage cel 15;;3,38;V
2026-04-02 14:55:34;Marstek;Marstek Venus E V3;voltage cel 15;;3,379;V
2026-04-02 14:57:34;Marstek;Marstek Venus E V3;voltage cel 15;;3,38;V
2026-04-02 14:58:34;Marstek;Marstek Venus E V3;voltage cel 15;;3,378;V
2026-04-02 14:59:34;Marstek;Marstek Venus E V3;voltage cel 15;;3,379;V
2026-04-02 15:00:34;Marstek;Marstek Venus E V3;voltage cel 15;;3,378;V
2026-04-02 15:04:34;Marstek;Marstek Venus E V3;voltage cel 15;;3,377;V
2026-04-02 15:05:33;Marstek;Marstek Venus E V3;voltage cel 15;;3,378;V
2026-04-02 15:06:33;Marstek;Marstek Venus E V3;voltage cel 15;;3,377;V
2026-04-02 15:08:33;Marstek;Marstek Venus E V3;voltage cel 15;;3,378;V
2026-04-02 15:09:33;Marstek;Marstek Venus E V3;voltage cel 15;;3,377;V
2026-04-02 15:10:33;Marstek;Marstek Venus E V3;voltage cel 15;;3,376;V
2026-04-02 15:11:33;Marstek;Marstek Venus E V3;voltage cel 15;;3,377;V
2026-04-02 15:13:33;Marstek;Marstek Venus E V3;voltage cel 15;;3,376;V
2026-04-02 15:16:33;Marstek;Marstek Venus E V3;voltage cel 15;;3,374;V
2026-04-02 15:21:33;Marstek;Marstek Venus E V3;voltage cel 15;;3,373;V
2026-04-02 15:22:33;Marstek;Marstek Venus E V3;voltage cel 15;;3,374;V
2026-04-02 15:26:32;Marstek;Marstek Venus E V3;voltage cel 15;;3,373;V
2026-04-02 15:33:32;Marstek;Marstek Venus E V3;voltage cel 15;;3,372;V
2026-04-02 15:34:32;Marstek;Marstek Venus E V3;voltage cel 15;;3,373;V
2026-04-02 15:35:32;Marstek;Marstek Venus E V3;voltage cel 15;;3,372;V
2026-04-02 15:38:32;Marstek;Marstek Venus E V3;voltage cel 15;;3,373;V
2026-04-02 15:39:32;Marstek;Marstek Venus E V3;voltage cel 15;;3,371;V
2026-04-02 15:40:32;Marstek;Marstek Venus E V3;voltage cel 15;;3,372;V
2026-04-02 15:45:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,371;V
2026-04-02 15:48:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,37;V
2026-04-02 15:49:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,371;V
2026-04-02 15:50:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,37;V
2026-04-02 15:53:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,369;V
2026-04-02 15:54:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,37;V
2026-04-02 15:55:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,369;V
2026-04-02 15:56:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,37;V
2026-04-02 15:58:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,369;V
2026-04-02 15:59:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,37;V
2026-04-02 16:00:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,368;V
2026-04-02 16:01:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,369;V
2026-04-02 16:02:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,37;V
2026-04-02 16:04:31;Marstek;Marstek Venus E V3;voltage cel 15;;3,368;V
2026-04-02 16:06:30;Marstek;Marstek Venus E V3;voltage cel 15;;3,369;V
2026-04-02 16:08:30;Marstek;Marstek Venus E V3;voltage cel 15;;3,368;V
2026-04-02 16:10:30;Marstek;Marstek Venus E V3;voltage cel 15;;3,369;V
2026-04-02 16:11:30;Marstek;Marstek Venus E V3;voltage cel 15;;3,368;V
2026-04-02 16:16:30;Marstek;Marstek Venus E V3;voltage cel 15;;3,369;V
2026-04-02 16:17:30;Marstek;Marstek Venus E V3;voltage cel 15;;3,368;V
2026-04-02 16:19:30;Marstek;Marstek Venus E V3;voltage cel 15;;3,367;V
2026-04-02 16:20:30;Marstek;Marstek Venus E V3;voltage cel 15;;3,368;V
2026-04-02 16:21:30;Marstek;Marstek Venus E V3;voltage cel 15;;3,367;V
2026-04-02 16:25:30;Marstek;Marstek Venus E V3;voltage cel 15;;3,368;V
2026-04-02 16:26:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,367;V
2026-04-02 16:27:30;Marstek;Marstek Venus E V3;voltage cel 15;;3,366;V
2026-04-02 16:28:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,367;V
2026-04-02 16:31:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,366;V
2026-04-02 16:32:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,367;V
2026-04-02 16:34:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,366;V
2026-04-02 16:36:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,367;V
2026-04-02 16:37:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,366;V
2026-04-02 16:40:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,365;V
2026-04-02 16:41:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,366;V
2026-04-02 16:42:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,365;V
2026-04-02 16:43:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,366;V
2026-04-02 16:44:28;Marstek;Marstek Venus E V3;voltage cel 15;;3,365;V
2026-04-02 16:45:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,366;V
2026-04-02 16:46:29;Marstek;Marstek Venus E V3;voltage cel 15;;3,365;V
2026-04-02 16:49:28;Marstek;Marstek Venus E V3;voltage cel 15;;3,366;V
2026-04-02 16:50:28;Marstek;Marstek Venus E V3;voltage cel 15;;3,364;V
2026-04-02 16:55:28;Marstek;Marstek Venus E V3;voltage cel 15;;3,365;V
2026-04-02 16:56:28;Marstek;Marstek Venus E V3;voltage cel 15;;3,364;V
2026-04-02 17:01:28;Marstek;Marstek Venus E V3;voltage cel 15;;3,363;V
2026-04-02 17:03:28;Marstek;Marstek Venus E V3;voltage cel 15;;3,364;V
2026-04-02 17:06:28;Marstek;Marstek Venus E V3;voltage cel 15;;3,363;V
2026-04-02 17:08:27;Marstek;Marstek Venus E V3;voltage cel 15;;3,364;V
2026-04-02 17:09:27;Marstek;Marstek Venus E V3;voltage cel 15;;3,363;V
2026-04-02 17:13:27;Marstek;Marstek Venus E V3;voltage cel 15;;3,364;V
2026-04-02 17:14:27;Marstek;Marstek Venus E V3;voltage cel 15;;3,362;V
2026-04-02 17:15:27;Marstek;Marstek Venus E V3;voltage cel 15;;3,363;V
2026-04-02 17:19:27;Marstek;Marstek Venus E V3;voltage cel 15;;3,362;V
2026-04-02 17:20:27;Marstek;Marstek Venus E V3;voltage cel 15;;3,363;V
2026-04-02 17:21:27;Marstek;Marstek Venus E V3;voltage cel 15;;3,361;V
2026-04-02 17:25:27;Marstek;Marstek Venus E V3;voltage cel 15;;3,363;V
2026-04-02 17:26:27;Marstek;Marstek Venus E V3;voltage cel 15;;3,361;V
2026-04-02 17:30:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,362;V
2026-04-02 17:31:27;Marstek;Marstek Venus E V3;voltage cel 15;;3,361;V
2026-04-02 17:33:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,362;V
2026-04-02 17:34:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,361;V
2026-04-02 17:35:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,362;V
2026-04-02 17:36:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,361;V
2026-04-02 17:37:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,362;V
2026-04-02 17:38:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,36;V
2026-04-02 17:39:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,361;V
2026-04-02 17:42:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,362;V
2026-04-02 17:43:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,361;V
2026-04-02 17:47:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,36;V
2026-04-02 17:48:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,361;V
2026-04-02 17:49:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,36;V
2026-04-02 17:50:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,361;V
2026-04-02 17:52:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,36;V
2026-04-02 17:53:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,359;V
2026-04-02 17:57:26;Marstek;Marstek Venus E V3;voltage cel 15;;3,357;V
2026-04-02 17:58:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,358;V
2026-04-02 18:00:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,399;V
2026-04-02 18:01:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,436;V
2026-04-02 18:02:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,454;V
2026-04-02 18:03:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,43;V
2026-04-02 18:04:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,425;V
2026-04-02 18:05:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,423;V
2026-04-02 18:06:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,421;V
2026-04-02 18:07:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,42;V
2026-04-02 18:08:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,419;V
2026-04-02 18:09:25;Marstek;Marstek Venus E V3;voltage cel 15;;3,418;V
2026-04-02 18:10:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,417;V
2026-04-02 18:12:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,416;V
2026-04-02 18:13:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,417;V
2026-04-02 18:14:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,416;V
2026-04-02 18:18:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,415;V
2026-04-02 18:20:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,414;V
2026-04-02 18:21:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,415;V
2026-04-02 18:22:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,414;V
2026-04-02 18:24:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,407;V
2026-04-02 18:25:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,413;V
2026-04-02 18:27:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,412;V
2026-04-02 18:28:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,413;V
2026-04-02 18:30:24;Marstek;Marstek Venus E V3;voltage cel 15;;3,409;V
2026-04-02 18:31:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,41;V
2026-04-02 18:32:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,411;V
2026-04-02 18:33:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,41;V
2026-04-02 18:35:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,409;V
2026-04-02 18:36:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,41;V
2026-04-02 18:39:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,408;V
2026-04-02 18:40:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,409;V
2026-04-02 18:43:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,39;V
2026-04-02 18:44:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,395;V
2026-04-02 18:45:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,396;V
2026-04-02 18:48:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,395;V
2026-04-02 18:49:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,392;V
2026-04-02 18:50:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,388;V
2026-04-02 18:51:23;Marstek;Marstek Venus E V3;voltage cel 15;;3,385;V
